product_id,title,author_name,price,sales,rating,review_count,category,subcategory,software_version,framework,compatible_with,file_types,last_updated,url,first_seen_run,last_seen_run
62402925,PulseChat - OmniChannel AI Customer Service module for Perfex CRM,themesic,59.0,52,4.2,5,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-08-06,https://codecanyon.net/item/pulsechat-perfex-omnichannel-ai-customer-service/62402925,20260812T162636,20260812T170553
57110534,Domain Manager for Perfex CRM – Manage and Track Your Domains Efficiently,Hopperstack,59.0,51,5.0,3,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, PHP",2025-08-08,https://codecanyon.net/item/domain-manager-for-perfex-crm-manage-and-track-your-domains-efficiently/57110534,20260812T162636,20260812T170553
58656663,FexCall – Smart AI Call Assistant & Lead Automation Module for Perfex CRM,designingmedia,99.0,51,5.0,6,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-03-13,https://codecanyon.net/item/fexcall-smart-ai-call-assistant-lead-automation-module-for-perfex-crm/58656663,20260812T162636,20260812T170553
61890097,M ai lbox AI - Webm ai l + AI Assistant For Perfex CRM,lenzcreativee,79.0,51,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-02-07,https://codecanyon.net/item/mailboxai-webmail-ai-assistant-for-perfex-crm/61890097,20260812T170553,20260812T170553
50229387,Project Sprints Management for Perfex,flexibyte88,39.0,49,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-08-06,https://codecanyon.net/item/project-sprints-management-for-perfex/50229387,20260812T170553,20260812T170553
32425043,Mautic - Automated Marketing Tool For Perfex CRM,by8e,65.0,47,,,php-scripts,add-ons,PHP 5.6 - 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2021-09-17,https://codecanyon.net/item/mautic-automated-marketing-tool-for-perfex-crm/32425043,20260812T162636,20260812T170553
56832803,Web to Customer Registration Module For Perfex CRM,sejalinfotech,35.0,47,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/web-to-customer-registration-module-for-perfex-crm/56832803,20260812T170553,20260812T170553
58758720,Perfex GO - Native Mobile App Integration for Perfex CRM,designingmedia,149.0,47,4.8,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-04-04,https://codecanyon.net/item/perfexgo-native-mobile-app-integration-for-perfex-crm/58758720,20260812T162636,20260812T170553
53668621,Lead Checklist Module For Perfex CRM,halilaltndg,39.0,46,5.0,4,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2025-02-19,https://codecanyon.net/item/lead-checklist-module-for-perfex-crm/53668621,20260812T170553,20260812T170553
54022516,SMS Management Module for Perfex CRM,halilaltndg,34.0,45,5.0,5,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, PHP",2025-07-24,https://codecanyon.net/item/sms-management-module-for-perfex-crm/54022516,20260812T162636,20260812T170553
57523732,Workshop Management module for Perfex CRM,GreenTech_Solutions,89.0,45,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-27,https://codecanyon.net/item/workshop-management-module-for-perfex-crm/57523732,20260812T170553,20260812T170553
30494100,Perfex integration with LexOffice,by8e,35.0,44,2.0,4,php-scripts,add-ons,PHP 7.x,CodeIgniter,,PHP,2025-01-09,https://codecanyon.net/item/perfex-integration-with-lexoffice/30494100,20260812T162636,20260812T170553
42314050,MailChimp Module for Perfex CRM,zonvoir,30.0,44,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2023-01-18,https://codecanyon.net/item/mailchimp-module-for-perfex-crm/42314050,20260812T162636,20260812T170553
52107476,Email Templates Builder For Perfex CRM,lenzcreativee,59.0,44,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2024-05-06,https://codecanyon.net/item/email-templates-builder-for-perfex-crm/52107476,20260812T170553,20260812T170553
55777092,Trade Job Management Module for Perfex CRM,zegapps,69.0,44,5.0,4,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2026-03-19,https://codecanyon.net/item/trade-job-management-module-for-perfex-crm/55777092,20260812T170553,20260812T170553
24076921,Paystack Payment Gateway for Perfex CRM,Techy4m,39.0,43,5.0,3,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JSON, HTML, PHP",2026-04-13,https://codecanyon.net/item/paystack-payment-gateway-for-perfex-crm/24076921,20260812T162636,20260812T170553
47387865,PublishX - AI Powered CMS For Perfex CRM,lenzcreativee,49.0,43,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2023-08-07,https://codecanyon.net/item/publishx-ai-powered-cms-for-perfex-crm/47387865,20260812T170553,20260812T170553
56043834,Quickbooks Integration module for Perfex CRM,GreenTech_Solutions,79.0,43,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-28,https://codecanyon.net/item/quickbooks-integration-module-for-perfex-crm/56043834,20260812T162636,20260812T170553
56227226,Advanced Automation Manager for Perfex CRM,UnlimitechDev,29.0,42,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-03-14,https://codecanyon.net/item/advanced-automation-manager-for-perfex-crm/56227226,20260812T162636,20260812T170553
56550710,Advanced Support Management Module for Perfex CRM,zegapps,34.0,42,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-12-07,https://codecanyon.net/item/advanced-support-management-module-for-perfex-crm/56550710,20260812T170553,20260812T170553
57288552,Hosting Manager for Perfex CRM,Hopperstack,59.0,42,2.0,4,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-11-07,https://codecanyon.net/item/hosting-manager-for-perfex-crm/57288552,20260812T170553,20260812T170553
23994943,Facebook Pixel Integration module for Perfex CRM - Smart Conversion Tracking,themesic,39.0,41,,,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-04,https://codecanyon.net/item/facebook-pixel-module-for-perfex-crm/23994943,20260812T162636,20260812T170553
38315291,Perfex Popup - Popups builder for Perfex CRM,techfago_scripts,59.0,41,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2023-03-11,https://codecanyon.net/item/perfexpopup-popups-builder-for-perfexcrm/38315291,20260812T170553,20260812T170553
53691837,Warranty Management module for Perfex CRM,GreenTech_Solutions,79.0,41,5.0,4,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-26,https://codecanyon.net/item/warranty-management-module-for-perfex-crm/53691837,20260812T162636,20260812T170553
51230958,DataPulse - Extensive Dashboard Analytics For Perfex CRM,lenzcreativee,59.0,40,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2024-03-12,https://codecanyon.net/item/datapulse-extensive-dashboard-analytics-for-perfex-crm/51230958,20260812T170553,20260812T170553
57359861,Advanced Social Media Analytics module for Perfex CRM,GreenTech_Solutions,89.0,40,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-28,https://codecanyon.net/item/advanced-social-media-analytics-module-for-perfex-crm/57359861,20260812T170553,20260812T170553
51719799,Glofex Admin/Employee Mobile APP for perfex,xessglobal,49.0,39,4.0,4,mobile,flutter,Flutter 3.x,,,"Dart, YAML, JavaScript JSON, .plist, .swift, PHP, HTML",2025-05-10,https://codecanyon.net/item/glofex-adminemployee-mobile-app-for-perfex/51719799,20260812T162636,20260812T170553
56713020,Account Management Advancements for Perfex CRM,zegapps,49.0,39,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2026-03-19,https://codecanyon.net/item/account-management-advancements-for-perfex-crm/56713020,20260812T170553,20260812T170553
60590690,FlexiNote for Perfex CRM,polyxgo,34.0,39,5.0,3,php-scripts,add-ons,"PHP 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, CSS, PHP",2026-05-05,https://codecanyon.net/item/flexinote-for-perfex-crm/60590690,20260812T162636,20260812T170553
50412395,Flexible Lead Scoring and Lead Rating Module for Perfex,flexibyte88,39.0,38,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-10-21,https://codecanyon.net/item/flexible-lead-scoring-module-for-perfex/50412395,20260812T170553,20260812T170553
53352209,Custom SMS Gateway module for Perfex CRM,themesic,49.0,38,4.67,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/custom-sms-gateway-module-for-perfex-crm/53352209,20260812T162636,20260812T170553
55374605,Multiple Address Module for Perfex CRM,halilaltndg,29.0,38,5.0,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML",2026-04-22,https://codecanyon.net/item/multiple-address-module-for-perfex-crm/55374605,20260812T170553,20260812T170553
40007233,Add-on Password Validation Module for Perfex CRM,sejalinfotech,25.0,37,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/addon-validation-module-for-perfex-crm/40007233,20260812T170553,20260812T170553
47407556,Perfex CRM Video Chat Add-on from LiveSmart,nicky75,10.0,36,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",,,"HTML, PHP, SQL",2025-10-02,https://codecanyon.net/item/perfex-crm-video-chat-addon-from-livesmart/47407556,20260812T162636,20260812T170553
48680733,Synth AI - AI Module For Rise CRM,lenzcreativee,79.0,36,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2023-10-16,https://codecanyon.net/item/synthai-ai-module-for-rise-crm/48680733,20260812T170553,20260812T170553
54272663,Expense Subcategory Module For Perfex CRM,halilaltndg,29.0,35,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2025-09-27,https://codecanyon.net/item/expense-subcategory-module-for-perfex-crm/54272663,20260812T162636,20260812T170553
59095853,Line Item Discount for Perfex CRM,halilaltndg,39.0,35,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-03-11,https://codecanyon.net/item/line-item-discount-for-perfex-crm/59095853,20260812T170553,20260812T170553
61820857,FlexSocial - Perfex AI Social Media Management and Marketing Module,flexibyte88,59.0,35,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-03-03,https://codecanyon.net/item/flexsocial-perfex-ai-social-media-management-and-marketing-module/61820857,20260812T162636,20260812T170553
29084049,SAGE® Module for Perfex CRM,by8e,35.0,34,,,php-scripts,add-ons,PHP 5.6,CodeIgniter,,"JavaScript JS, HTML, CSS",2020-10-24,https://codecanyon.net/item/sage-module-for-perfex-crm/29084049,20260812T162636,20260812T170553
53405076,Greetings Manager Module For Perfex CRM,sejalinfotech,25.0,34,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/greetings-manager-module-for-perfex-crm/53405076,20260812T170553,20260812T170553
57575570,Marketing Planning Management module for Perfex CRM,GreenTech_Solutions,79.0,34,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-28,https://codecanyon.net/item/marketing-planning-management-module-for-perfex-crm/57575570,20260812T170553,20260812T170553
49744278,Search Menu for Perfex CRM,halilaltndg,25.0,33,5.0,4,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, CSS",2023-12-08,https://codecanyon.net/item/search-menu-for-perfexcrm/49744278,20260812T170553,20260812T170553
50226819,Yearly Activity Report For Perfex CRM,halilaltndg,34.0,33,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,PHP,2025-01-13,https://codecanyon.net/item/yearly-activity-for-perfex-crm/50226819,20260812T170553,20260812T170553
55734584,Task Signature Module - Perfex CRM,halilaltndg,35.0,33,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2025-05-27,https://codecanyon.net/item/task-signature-module-perfex-crm/55734584,20260812T170553,20260812T170553
25690233,Stripe ACH module for Perfex CRM,volgot,159.0,32,,,plugins,,"PHP 7.x, MySQL 5.x",,,"JavaScript JS, JavaScript JSON, PHP, JavaScript JS, JavaScript JSON",2020-07-15,https://codecanyon.net/item/stripe-ach-module-for-perfex-crm/25690233,20260812T170553,20260812T170553
53528489,User Mention Module for Perfex CRM,halilaltndg,25.0,32,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, PHP",2024-12-24,https://codecanyon.net/item/user-mention-module-for-perfex/53528489,20260812T170553,20260812T170553
53623513,Notes List Viewer Module for Perfex CRM,halilaltndg,29.0,32,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"HTML, PHP",2025-03-16,https://codecanyon.net/item/notes-list-viewer-module-for-perfex/53623513,20260812T170553,20260812T170553
56756901,Knowledge Base Advancements Module for Perfex CRM,zegapps,39.0,32,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-01-15,https://codecanyon.net/item/knowledge-base-advancements-module-for-perfex-crm/56756901,20260812T170553,20260812T170553
56925737,Customer Task Manage Module For Perfex CRM,halilaltndg,49.0,32,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2025-07-02,https://codecanyon.net/item/customer-task-manage-module-for-perfex-crm/56925737,20260812T170553,20260812T170553
58739983,"2FA Authenticator Module for Perfex CRM – Compatible with Google, Microsoft, Authy & More",codeonstring,29.0,32,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2025-07-03,https://codecanyon.net/item/google-authenticator-2fa-module-for-perfex-crm/58739983,20260812T162636,20260812T170553
37431497,Telegram Notification Module For Perfex CRM,TIVRO,10.0,31,2.33,3,php-scripts,add-ons,,,,"JavaScript JS, JavaScript JSON, PHP",2022-05-23,https://codecanyon.net/item/telegram-notification-module-for-perfex-crm/37431497,20260812T170553,20260812T170553
54202997,Sketchboard Module for Perfex CRM,Hopperstack,49.0,31,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-04-24,https://codecanyon.net/item/sketchboard-module-for-perfex-crm/54202997,20260812T170553,20260812T170553
60345015,Open AI Agents & Workflows for Perfex CRM,lenzcreativee,69.0,31,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2025-10-16,https://codecanyon.net/item/openai-agents-workflows-for-perfex-crm/60345015,20260812T170553,20260812T170553
61372175,"FormSync – Automated Form to Lead, Customer & Ticket Sync for Perfex CRM",LiquidApps,39.0,31,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-03-07,https://codecanyon.net/item/formsync-webflow-framer-integration-for-perfex-crm/61372175,20260812T162636,20260812T170553
60448824,ParsePilot - Lightning OCR & Auto-Fill Toolkit for Perfex CRM,lenzcreativee,69.0,30,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2025-11-04,https://codecanyon.net/item/parsepilot-lightning-ocr-autofill-toolkit-for-perfex-crm/60448824,20260812T170553,20260812T170553
51125221,Discussion and Community Forum Module for Perfex,flexibyte88,39.0,29,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2025-02-04,https://codecanyon.net/item/discussion-and-community-forum-module-for-perfex/51125221,20260812T170553,20260812T170553
31254267,Decision Model and Notation(DMN) Module for Perfex CRM,zonvoir,20.0,28,,,php-scripts,,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2021-04-21,https://codecanyon.net/item/decision-model-and-notationdmn-module-for-perfex-crm/31254267,20260812T170553,20260812T170553
52034853,Swiss QR Bill Module For Perfex CRM,lenzcreativee,79.0,28,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, Stylus, SQL",2026-05-25,https://codecanyon.net/item/swiss-qr-bill-module-for-perfex-crm/52034853,20260812T170553,20260812T170553
54636335,WhatsBot REST API Module for Perfex CRM - Connect your WhatsBot with third party applications,corbitaltech,17.0,28,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, CSS, PHP, SQL",2024-11-30,https://codecanyon.net/item/whatsbot-rest-api-module-for-perfex-crm-connect-your-whatsbot-with-third-party-applications/54636335,20260812T162636,20260812T170553
54839892,Shortly - Perfex URL Shortener,flexibyte88,49.0,28,3.67,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2025-01-31,https://codecanyon.net/item/shortly-perfex-url-shortener/54839892,20260812T170553,20260812T170553
58558685,Invoicing & Smart Billing Module for Concord CRM,themesic,49.0,28,4.2,5,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",Laravel,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/invoicing-module-for-concord-crm-empower-your-deals-with-invoices/58558685,20260812T170553,20260812T170553
60692166,Website Maintenance Management Module for Perfex CRM,zegapps,69.0,28,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-03-13,https://codecanyon.net/item/website-maintenance-management-module-for-perfex-crm/60692166,20260812T170553,20260812T170553
24695112,BitPay Payment Gateway Integration for Perfex CRM,themesic,49.0,27,,,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-04,https://codecanyon.net/item/bitpay-payment-gateway-for-perfex-crm/24695112,20260812T162636,20260812T170553
36115399,Elite Download Module s for Perfex CRM,wpeliteplugins,29.0,27,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2022-02-08,https://codecanyon.net/item/elite-download-modules-for-perfex-crm/36115399,20260812T170553,20260812T170553
52358890,Xrise Admin/Staff Mobile App for Rise CRM,xessglobal,59.0,27,,,mobile,flutter/full-applications,Flutter 3.x,,,"Dart, YAML, PHP, HTML",2024-09-19,https://codecanyon.net/item/xrise-mobile-app-for-rise-crm/52358890,20260812T162636,20260812T170553
54473299,MeetLink Manager for Perfex CRM,Hopperstack,29.0,27,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-09-24,https://codecanyon.net/item/meetlink-manager-for-perfex-crm/54473299,20260812T170553,20260812T170553
59277736,Favorite Links Module For Perfex CRM,sejalinfotech,25.0,27,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/favorite-links-module-for-perfex-crm/59277736,20260812T162636,20260812T170553
59512445,Anna – AI Copilot & MCP Integration for Perfex CRM,designingmedia,134.0,27,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-15,https://codecanyon.net/item/anna-aipowered-copilot-for-perfex-crm/59512445,20260812T162636,20260812T170553
63599831,TrackChat - Inbox for Perfex CRM with AI Agents,alexispijp,32.0,27,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-12,https://codecanyon.net/item/trackchat-inbox-for-perfex-crm-with-ai-agents/63599831,20260812T170553,20260812T170553
46161326,ProjectSpot - Projects Showcase For Clients Perfex Module,lenzcreativee,49.0,25,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2023-06-13,https://codecanyon.net/item/projectspot-projects-showcase-for-clients-perfex-module/46161326,20260812T170553,20260812T170553
49908170,Project Management & Freelancer Business Module s Bundle for Perfex CRM,themesic,199.0,25,4.33,6,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, XML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/perfex-project-management-freelancer-business-modules-bundle/49908170,20260812T162636,20260812T170553
54836716,Client One-Time Password Module For Perfex CRM,halilaltndg,29.0,25,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-12-22,https://codecanyon.net/item/client-onetime-password-module-for-perfex-crm/54836716,20260812T162636,20260812T170553
61450519,Perfex CRM Webhook s & n8n Automation Module – Real-Time Workflow Integration,corbitaltech,39.0,25,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, PHP",2026-05-09,https://codecanyon.net/item/perfex-crm-to-n8n-webhooks-realtime-automation-module/61450519,20260812T162636,20260812T170553
55015831,CashFlow Module for Perfex CRM,zonvoir,39.0,24,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-03-26,https://codecanyon.net/item/cashflow-module-for-perfex-crm/55015831,20260812T170553,20260812T170553
58659187,Hotel Management System Module for Perfex CRM,zegapps,54.0,24,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2026-01-18,https://codecanyon.net/item/hotel-management-system-module-for-perfex-crm/58659187,20260812T170553,20260812T170553
25236502,Flutterwave Payment Gateway for Perfex CRM,Techy4m,39.0,23,5.0,4,php-scripts,add-ons,PHP 7.x,CodeIgniter,,PHP,2024-11-06,https://codecanyon.net/item/rave-payment-gateway-for-perfex-crm/25236502,20260812T162636,20260812T170553
33111828,Aircall.io ® module for Perfex crm,by8e,30.0,23,,,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2021-07-24,https://codecanyon.net/item/aircallio-module-for-perfexcrm/33111828,20260812T162636,20260812T170553
56043855,Xero Integration module for Perfex CRM,GreenTech_Solutions,79.0,23,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-28,https://codecanyon.net/item/xero-integration-module-for-perfex-crm/56043855,20260812T162636,20260812T170553
56043884,Zoho Integration module for Perfex CRM,GreenTech_Solutions,79.0,23,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-30,https://codecanyon.net/item/zoho-integration-module-for-perfex-crm/56043884,20260812T162636,20260812T170553
24211160,myPOS Payment Gateway Integration for Perfex CRM,themesic,49.0,22,,,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-04,https://codecanyon.net/item/mypos-payment-gateway-for-perfex/24211160,20260812T162636,20260812T170553
56303965,Square Payment Gateway for Perfex CRM,Hopperstack,49.0,22,4.67,3,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, PHP, SQL",2025-01-16,https://codecanyon.net/item/square-payment-gateway-for-perfex-crm/56303965,20260812T162636,20260812T170553
57375768,Google Analytics module for Perfex CRM,GreenTech_Solutions,79.0,22,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-28,https://codecanyon.net/item/google-analytics-module-for-perfex-crm/57375768,20260812T170553,20260812T170553
59654508,Login Security Bundle for Perfex CRM,codeonstring,29.0,22,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2026-05-09,https://codecanyon.net/item/login-security-bundle-for-perfex-crm/59654508,20260812T170553,20260812T170553
59692795,WHMCS Connector & Smart Data Synchronization for Perfex CRM,themesic,49.0,22,5.0,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/whmcs-connector-module-for-perfex-crm-integrate-synchronize-data/59692795,20260812T162636,20260812T170553
34127976,SMS Gateway Hub Module for Perfex CRM,sejalinfotech,25.0,21,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, PHP",2026-08-03,https://codecanyon.net/item/sms-gateway-hub-module-for-perfex-crm/34127976,20260812T170553,20260812T170553
58558594,"Google Workspace Integration Module for Concord CRM - Google Drive, Sheets, Docs, Forms & Slides",themesic,49.0,21,4.0,4,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",Laravel,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/google-workspace-module-for-concord-crm-google-drive-sheets-docs-forms-slides/58558594,20260812T162636,20260812T170553
59065356,AI -Powered Natural-Language Reporting Module for Perfex CRM,lenzcreativee,59.0,21,,,php-scripts,,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2025-07-23,https://codecanyon.net/item/aipowered-naturallanguage-reporting-module-for-perfex-crm/59065356,20260812T170553,20260812T170553
